workspace,slug,name,language,project,is_active,updated_on,created_on,has_pipeline,open_prs,merged_30d
syscolabs,cake-payment-gateway,cake-payment-gateway,c#,Payment Gateway,True,2026-04-02T03:50:59.997893+00:00,2019-04-09T08:45:43.942830+00:00,,,
syscolabs,tinyurl_api,tinyurl_api,java,Platform,False,2025-07-24T20:29:57.388244+00:00,2019-04-09T14:44:37.014189+00:00,,,
syscolabs,src-daypart-mediator,src-daypart-mediator,unknown,Menu Core,True,2026-02-10T18:04:18.099721+00:00,2019-04-11T12:02:47.580293+00:00,,,
syscolabs,mixpanel-analytics,mixpanel-analytics,unknown,POS Tools,False,2024-12-10T02:46:44.995805+00:00,2019-04-12T05:05:35.975059+00:00,,,
syscolabs,ua-settings,ua-settings,unknown,Environment Configs,False,2025-10-17T11:21:45.521191+00:00,2019-04-18T05:48:44.231112+00:00,,,
syscolabs,internal-batcher-tool,internal-batcher-tool,unknown,Environment Configs Archive,False,2024-04-12T11:00:12.083942+00:00,2019-04-22T06:18:57.840107+00:00,,,
syscolabs,daypart-data-mediator,daypart-data-mediator,unknown,Environment Configs,False,2024-07-31T11:35:03.643793+00:00,2019-04-24T04:52:05.709731+00:00,,,
syscolabs,wallet_data_pumper,wallet_data_pumper,java,Platform,True,2026-01-23T18:09:03.779060+00:00,2019-04-26T04:41:41.051717+00:00,,,
syscolabs,src-pompe,src-pompe,unknown,Catalysts,True,2026-03-06T10:05:55.041870+00:00,2019-05-03T12:44:48.449280+00:00,,,
syscolabs,docker-pos,docker-pos,unknown,Cinco,True,2026-02-12T02:33:28.248656+00:00,2019-05-06T02:22:49.774696+00:00,,,
syscolabs,wallet-data-pumper,wallet-data-pumper,unknown,Environment Configs,False,2021-06-17T05:32:31.533646+00:00,2019-05-07T05:02:18.394580+00:00,,,
syscolabs,daypart-api,daypart-api,unknown,Environment Configs,True,2026-03-31T13:02:06.237148+00:00,2019-05-08T10:31:04.812275+00:00,,,
syscolabs,samplewebtp,SampleWebTP,unknown,QA,False,2024-06-18T19:05:36.312781+00:00,2019-05-09T09:49:49.420865+00:00,,,
syscolabs,app_support,app_support,unknown,Android Commons,False,2020-04-14T15:59:29.018693+00:00,2019-05-22T10:52:58.607496+00:00,,,
syscolabs,sample-performance-project,sample-performance-project,unknown,QA,False,2019-08-09T06:36:17.085352+00:00,2019-06-04T05:29:47.425618+00:00,,,
syscolabs,data-platform-util,data-platform-util,unknown,Data & Analytics,False,2019-06-11T07:33:28.201008+00:00,2019-06-11T07:33:26.605399+00:00,,,
syscolabs,data-platform-custom-reports,data-platform-custom-reports,unknown,Data & Analytics,False,2025-12-30T23:53:46.825421+00:00,2019-06-11T07:35:04.351398+00:00,,,
syscolabs,application_quality_configs,application_quality_configs,unknown,Environment Configs Archive,True,2026-02-11T19:46:50.131408+00:00,2019-06-12T11:24:38.177650+00:00,,,
syscolabs,lp-pulse,lp-pulse,unknown,Ops Engineering,False,2019-06-20T11:34:44.665721+00:00,2019-06-19T03:07:04.940749+00:00,,,
syscolabs,check_balance,check_balance,unknown,Payment Gateway,False,2022-08-31T04:31:11.966091+00:00,2019-06-19T05:43:45.827141+00:00,,,
syscolabs,pac,pac,unknown,Payment Gateway,True,2026-03-18T18:07:55.051146+00:00,2019-06-20T05:08:29.867682+00:00,,,
syscolabs,tunnel-server,tunnel-server,unknown,Ops Engineering,True,2026-02-13T01:23:37.324871+00:00,2019-06-22T04:57:00.205016+00:00,,,
syscolabs,ec2_graylog_setup_script,ec2_graylog_setup_script,unknown,Platform Utils,False,2019-08-29T13:07:57.486030+00:00,2019-06-26T10:37:29.345533+00:00,,,
syscolabs,payment-gateway-base-image,payment-gateway-base-image,unknown,Payment Gateway,False,2022-12-02T07:45:46.623252+00:00,2019-07-02T17:26:15.691476+00:00,,,
syscolabs,olo_data_migrator,olo_data_migrator,unknown,Platform Utils,False,2019-09-03T12:26:55.181656+00:00,2019-07-04T05:25:59.805816+00:00,,,
syscolabs,labour_api,labour_api,java,Ultrons,True,2026-02-19T03:29:05.082982+00:00,2019-07-04T12:29:21.830650+00:00,,,
syscolabs,cake_ua_payment_reports,cake_ua_payment_reports,unknown,QA,False,2025-06-26T18:29:18.988204+00:00,2019-07-08T07:32:59.239505+00:00,,,
syscolabs,sales_demo_data_pump,sales_demo_data_pump,unknown,POS Tools,True,2026-03-06T10:05:51.973517+00:00,2019-07-08T09:48:30.263090+00:00,,,
syscolabs,gateway-stored-procedure,gateway-stored-procedure,unknown,Payment Gateway,False,2023-07-21T09:52:34.351557+00:00,2019-07-08T10:29:53.656259+00:00,,,
syscolabs,posregistrationservice,PosRegistrationService,unknown,SWAT,False,2019-08-19T05:36:32.180302+00:00,2019-07-10T10:29:59.784358+00:00,,,
syscolabs,receiptrecoverytool,ReceiptRecoveryTool,java,ReportsNG,False,2019-08-19T08:42:35.416863+00:00,2019-07-19T04:55:08.627110+00:00,,,
syscolabs,cake_7shifts_api,cake_7shifts_api,unknown,QA,False,2019-07-22T04:37:25.808318+00:00,2019-07-22T04:37:25.094437+00:00,,,
syscolabs,api_watch,api_watch,java,Platform Utils,True,2026-03-06T10:18:30.313684+00:00,2019-07-22T11:32:59.210386+00:00,,,
syscolabs,boilerplates,boilerplates,unknown,Platform,True,2026-02-19T07:32:09.302764+00:00,2019-07-24T08:13:33.611960+00:00,,,
syscolabs,cake_sanity_platform,cake_sanity_platform,java,Platform Utils,False,2019-08-06T05:20:14.264177+00:00,2019-08-01T06:10:36.094259+00:00,,,
syscolabs,datafeed,DataFeed,unknown,QA,False,2025-12-19T18:58:02.509232+00:00,2019-08-01T09:46:49.096826+00:00,,,
syscolabs,minuteman-build-job,minuteman-build-job,unknown,Platform,False,2024-03-28T10:23:52.409372+00:00,2019-08-01T16:40:54.761238+00:00,,,
syscolabs,sonar-slack-notifier-plugin,sonar-slack-notifier-plugin,unknown,Platform Utils,True,2026-01-27T18:19:54.387630+00:00,2019-08-06T06:37:46.232485+00:00,,,
syscolabs,cake_shop_mongo,cake_shop_mongo,unknown,Ops Engineering,False,2020-03-18T10:21:18.075811+00:00,2019-08-07T07:19:19.146619+00:00,,,
syscolabs,conf-menu-data-replicator,conf-menu-data-replicator,unknown,Environment Configs Archive,False,2024-04-12T10:58:34.580764+00:00,2019-08-15T06:25:22.965844+00:00,,,
syscolabs,menu-data-mediator,menu-data-mediator,unknown,Environment Configs Archive,False,2024-04-12T11:01:02.577398+00:00,2019-08-15T06:33:08.488745+00:00,,,
syscolabs,cake-payments-close-cash-service,cake-payments-close-cash-service,unknown,Payment Gateway,False,2025-12-08T01:12:00.703613+00:00,2019-08-16T04:53:16.351647+00:00,,,
syscolabs,kms-encryptor,kms-encryptor,go,Payment Gateway,False,2019-08-19T15:42:08.581550+00:00,2019-08-19T14:51:56.966555+00:00,,,
syscolabs,pulse-upgrader-api,pulse-upgrader-api,unknown,Ops Engineering,True,2026-02-13T01:11:24.411369+00:00,2019-08-20T11:07:13.825459+00:00,,,
syscolabs,sales_demo_data_clone,sales_demo_data_clone,java,Platform Utils,False,2025-04-10T22:47:59.940624+00:00,2019-08-20T12:03:38.403670+00:00,,,
syscolabs,keycloakpam,keycloakpam,unknown,SWAT,False,2020-09-17T02:57:17.396454+00:00,2019-08-26T04:18:12.548290+00:00,,,
syscolabs,cake_design,cake_design,unknown,UX,False,2019-10-02T08:55:31.587539+00:00,2019-08-26T10:48:48.849586+00:00,,,
syscolabs,employee_clone_tool,employee_clone_tool,nodejs,Platform Utils,True,2026-02-19T20:27:14.271857+00:00,2019-08-26T13:39:24.338664+00:00,,,
syscolabs,sysco-enterprise,sysco-enterprise,unknown,UX,False,2019-08-27T05:47:58.453784+00:00,2019-08-27T05:31:06.323746+00:00,,,
syscolabs,cake_pos_api_v2,cake_pos_api_v2,unknown,QA,False,2020-05-05T10:55:56.076476+00:00,2019-08-28T13:19:00.976140+00:00,,,
syscolabs,cake_shop_api_qe,cake_shop_api_qe,unknown,Ops Engineering,True,2026-01-26T16:26:01.621728+00:00,2019-08-30T10:16:08.986047+00:00,,,
syscolabs,pulse-upgrader-v2,pulse-upgrader-v2,unknown,Ops Engineering,False,2020-04-26T05:51:10.493566+00:00,2019-08-30T12:23:18.659549+00:00,,,
syscolabs,cake_admin_api,cake_admin_api,unknown,QA,False,2025-05-06T06:06:36.837151+00:00,2019-09-03T03:20:58.793977+00:00,,,
syscolabs,cake_operator_api,cake_operator_api,unknown,QA,False,2025-06-26T15:10:23.083267+00:00,2019-09-03T03:22:10.399128+00:00,,,
syscolabs,react-date-range,react-date-range,unknown,Universal Admin,False,2021-03-09T04:56:17.145758+00:00,2019-09-03T12:37:54.277225+00:00,,,
syscolabs,cake_sf_connector,cake_sf_connector,unknown,QA,False,2019-09-09T03:23:04.828248+00:00,2019-09-09T03:23:04.736120+00:00,,,
syscolabs,cake_payments_admin_console,cake_payments_admin_console,unknown,QA,False,2025-06-27T04:30:16.829297+00:00,2019-09-09T15:27:46.972058+00:00,,,
syscolabs,lp-python3-venv,lp-python3-venv,unknown,Ops Engineering,False,2025-12-28T22:46:05.918416+00:00,2019-09-10T03:40:46.640464+00:00,,,
syscolabs,rabbitmq,RabbitMQ,unknown,Platform,True,2026-01-05T19:44:21.761724+00:00,2019-09-10T09:52:15.454293+00:00,,,
syscolabs,labour-api,labour-api,unknown,Environment Configs,False,2025-05-14T11:38:15.563466+00:00,2019-09-11T05:49:02.091998+00:00,,,
syscolabs,external-sandbox,external-sandbox,unknown,Environment Configs Archive,False,2024-04-12T10:59:35.415902+00:00,2019-09-11T05:57:15.056136+00:00,,,
syscolabs,cm-api,cm-api,unknown,Ops Engineering,True,2026-02-19T18:23:52.983368+00:00,2019-09-11T07:03:00.607686+00:00,,,
syscolabs,cm-tool,cm-tool,unknown,Ops Engineering,True,2026-02-19T19:18:06.525593+00:00,2019-09-11T07:27:44.341704+00:00,,,
syscolabs,src-menu-api,src-menu-api,java,Menu Core,True,2026-02-20T17:47:56.056528+00:00,2019-09-11T12:36:23.708731+00:00,,,
syscolabs,src-ldp-api-v2,src-ldp-api-v2,unknown,ReportsNG,True,2026-01-23T18:25:53.075773+00:00,2019-09-11T12:56:55.022623+00:00,,,
syscolabs,cakenss,CakeNSS,c,SWAT,False,2020-09-17T02:57:58.321788+00:00,2019-09-12T18:58:15.845309+00:00,,,
syscolabs,cake_oauth_api,cake_oauth_api,unknown,QA,False,2024-03-06T12:24:48.186638+00:00,2019-09-16T15:14:21.578501+00:00,,,
syscolabs,cake_salesforce_connector,cake_salesforce_connector,unknown,QA,False,2024-03-06T12:32:16.266773+00:00,2019-09-17T05:51:13.117902+00:00,,,
syscolabs,cartman,cartman,unknown,Cloud Services,True,2026-03-06T10:18:07.313503+00:00,2019-09-17T09:46:23.543628+00:00,,,
syscolabs,csp_frontend,csp_frontend,unknown,Cloud Services,True,2026-03-06T10:18:07.325118+00:00,2019-09-17T09:47:21.297535+00:00,,,
syscolabs,csp_backend,csp_backend,unknown,Cloud Services,True,2026-03-06T10:18:07.272941+00:00,2019-09-17T10:57:58.753707+00:00,,,
syscolabs,soe-automation,soe-automation,unknown,Cloud Services,True,2026-03-06T10:22:05.291701+00:00,2019-09-18T14:10:08.200125+00:00,,,
syscolabs,menu-api,menu-api,unknown,Environment Configs,True,2026-03-10T02:00:06.244534+00:00,2019-09-19T10:45:40.039125+00:00,,,
syscolabs,src-ua-menu-admin,src-ua-menu-admin,javascript,Menu Core,True,2026-03-31T14:49:59.938065+00:00,2019-09-20T08:49:19.910776+00:00,,,
syscolabs,ua-menu-admin,ua-menu-admin,unknown,Environment Configs,True,2026-03-27T16:57:40.108204+00:00,2019-09-20T08:58:18.351057+00:00,,,
syscolabs,cake_enterprise_menu_api,cake_enterprise_menu_api,unknown,QA,False,2025-06-26T14:32:59.233069+00:00,2019-09-24T04:40:50.999954+00:00,,,
syscolabs,cake_enterprise_menu_bff,cake_enterprise_menu_bff,unknown,QA,False,2025-08-27T12:41:49.042006+00:00,2019-09-24T04:41:21.375038+00:00,,,
syscolabs,cake_idm,cake_idm,unknown,QA,False,2025-06-26T16:06:30.038427+00:00,2019-09-24T05:27:24.901962+00:00,,,
